comment,date,netvalue,totvalue
0,"{""feeinfo"": [""\u5c0f\u4e8e7\u5929"", ""1.50%"", ""\u5927\u4e8e\u7b49\u4e8e7\u5929\uff0c\u5c0f\u4e8e30\u5929"", ""0.75%"", ""\u5927\u4e8e\u7b49\u4e8e30\u5929\uff0c\u5c0f\u4e8e180\u5929"", ""0.50%"", ""\u5927\u4e8e\u7b49\u4e8e180\u5929"", ""0.00%""], ""name"": ""\u5609\u5b9e\u65b0\u80fd\u6e90\u65b0\u6750\u6599\u80a1\u7968A"", ""rate"": 0.15, ""segment"": [[0, 7], [7, 30], [30, 180], [180]]}",0.0,0.0
0,2017-03-16 00:00:00,1.0,1.0
0,2017-03-17 00:00:00,1.0,1.0
0,2017-03-24 00:00:00,0.9988,0.9988
0,2017-03-31 00:00:00,0.9918,0.9918
0,2017-04-07 00:00:00,1.0019,1.0019
0,2017-04-14 00:00:00,0.9969,0.9969
0,2017-04-21 00:00:00,0.9713,
0,2017-04-28 00:00:00,0.9674,
0,2017-05-03 00:00:00,0.9688,0.9688
0,2017-05-04 00:00:00,0.9671,0.9671
0,2017-05-05 00:00:00,0.9581,0.9581
0,2017-05-08 00:00:00,0.9518,0.9518
0,2017-05-09 00:00:00,0.953,0.953
0,2017-05-10 00:00:00,0.9448,0.9448
0,2017-05-11 00:00:00,0.9462,0.9462
0,2017-05-12 00:00:00,0.9432,0.9432
0,2017-05-15 00:00:00,0.9448,0.9448
0,2017-05-16 00:00:00,0.9578,0.9578
0,2017-05-17 00:00:00,0.9612,0.9612
0,2017-05-18 00:00:00,0.9554,0.9554
0,2017-05-19 00:00:00,0.9573,0.9573
0,2017-05-22 00:00:00,0.95,0.95
0,2017-05-23 00:00:00,0.9362,0.9362
0,2017-05-24 00:00:00,0.9422,0.9422
0,2017-05-25 00:00:00,0.9438,0.9438
0,2017-05-26 00:00:00,0.941,0.941
0,2017-05-31 00:00:00,0.9388,0.9388
0,2017-06-01 00:00:00,0.9245,0.9245
0,2017-06-02 00:00:00,0.9271,0.9271
0,2017-06-05 00:00:00,0.9331,0.9331
0,2017-06-06 00:00:00,0.9345,0.9345
0,2017-06-07 00:00:00,0.9466,0.9466
0,2017-06-08 00:00:00,0.9472,0.9472
0,2017-06-09 00:00:00,0.9503,0.9503
0,2017-06-12 00:00:00,0.9475,0.9475
0,2017-06-13 00:00:00,0.9641,0.9641
0,2017-06-14 00:00:00,0.966,0.966
0,2017-06-15 00:00:00,0.9682,0.9682
0,2017-06-16 00:00:00,0.9686,0.9686
0,2017-06-19 00:00:00,0.9729,0.9729
0,2017-06-20 00:00:00,0.9757,0.9757
0,2017-06-21 00:00:00,0.9795,0.9795
0,2017-06-22 00:00:00,0.9678,0.9678
0,2017-06-23 00:00:00,0.9702,0.9702
0,2017-06-26 00:00:00,0.9781,0.9781
0,2017-06-27 00:00:00,0.979,0.979
0,2017-06-28 00:00:00,0.9738,0.9738
0,2017-06-29 00:00:00,0.9766,0.9766
0,2017-06-30 00:00:00,0.9832,0.9832
0,2017-07-03 00:00:00,0.9916,0.9916
0,2017-07-04 00:00:00,0.9872,0.9872
0,2017-07-05 00:00:00,1.0018,1.0018
0,2017-07-06 00:00:00,1.0073,1.0073
0,2017-07-07 00:00:00,1.0195,1.0195
0,2017-07-10 00:00:00,1.0187,1.0187
0,2017-07-11 00:00:00,1.0002,1.0002
0,2017-07-12 00:00:00,1.008,1.008
0,2017-07-13 00:00:00,1.007,1.007
0,2017-07-14 00:00:00,1.0123,1.0123
0,2017-07-17 00:00:00,0.9844,0.9844
0,2017-07-18 00:00:00,0.9915,0.9915
0,2017-07-19 00:00:00,1.0154,1.0154
0,2017-07-20 00:00:00,1.0299,1.0299
0,2017-07-21 00:00:00,1.0277,1.0277
0,2017-07-24 00:00:00,1.0242,1.0242
0,2017-07-25 00:00:00,1.0268,1.0268
0,2017-07-26 00:00:00,1.0329,1.0329
0,2017-07-27 00:00:00,1.0308,1.0308
0,2017-07-28 00:00:00,1.0508,1.0508
0,2017-07-31 00:00:00,1.0753,1.0753
0,2017-08-01 00:00:00,1.072,1.072
0,2017-08-02 00:00:00,1.0683,1.0683
0,2017-08-03 00:00:00,1.0632,1.0632
0,2017-08-04 00:00:00,1.0471,1.0471
0,2017-08-07 00:00:00,1.0542,1.0542
0,2017-08-08 00:00:00,1.0583,1.0583
0,2017-08-09 00:00:00,1.0642,1.0642
0,2017-08-10 00:00:00,1.053,1.053
0,2017-08-11 00:00:00,1.0331,1.0331
0,2017-08-14 00:00:00,1.0571,1.0571
0,2017-08-15 00:00:00,1.0516,1.0516
0,2017-08-16 00:00:00,1.0462,1.0462
0,2017-08-17 00:00:00,1.0509,1.0509
0,2017-08-18 00:00:00,1.0485,1.0485
0,2017-08-21 00:00:00,1.0649,1.0649
0,2017-08-22 00:00:00,1.0713,1.0713
0,2017-08-23 00:00:00,1.0593,1.0593
0,2017-08-24 00:00:00,1.0513,1.0513
0,2017-08-25 00:00:00,1.0617,1.0617
0,2017-08-28 00:00:00,1.0702,1.0702
0,2017-08-29 00:00:00,1.0586,1.0586
0,2017-08-30 00:00:00,1.061,1.061
0,2017-08-31 00:00:00,1.0599,1.0599
0,2017-09-01 00:00:00,1.0696,1.0696
0,2017-09-04 00:00:00,1.087,1.087
0,2017-09-05 00:00:00,1.0946,1.0946
0,2017-09-06 00:00:00,1.1183,1.1183
0,2017-09-07 00:00:00,1.0983,1.0983
0,2017-09-08 00:00:00,1.0996,1.0996
0,2017-09-11 00:00:00,1.1311,1.1311
0,2017-09-12 00:00:00,1.1325,1.1325
0,2017-09-13 00:00:00,1.1538,1.1538
0,2017-09-14 00:00:00,1.1403,1.1403
0,2017-09-15 00:00:00,1.1315,1.1315
0,2017-09-18 00:00:00,1.1481,1.1481
0,2017-09-19 00:00:00,1.1468,1.1468
0,2017-09-20 00:00:00,1.16,1.16
0,2017-09-21 00:00:00,1.1416,1.1416
0,2017-09-22 00:00:00,1.1367,1.1367
0,2017-09-25 00:00:00,1.1186,1.1186
0,2017-09-26 00:00:00,1.1192,1.1192
0,2017-09-27 00:00:00,1.1375,1.1375
0,2017-09-28 00:00:00,1.1403,1.1403
0,2017-09-29 00:00:00,1.1465,1.1465
0,2017-10-09 00:00:00,1.1555,1.1555
0,2017-10-10 00:00:00,1.1511,1.1511
0,2017-10-11 00:00:00,1.1475,1.1475
0,2017-10-12 00:00:00,1.1348,1.1348
0,2017-10-13 00:00:00,1.1413,1.1413
0,2017-10-16 00:00:00,1.1209,1.1209
0,2017-10-17 00:00:00,1.1273,1.1273
0,2017-10-18 00:00:00,1.1189,1.1189
0,2017-10-19 00:00:00,1.1158,1.1158
0,2017-10-20 00:00:00,1.1285,1.1285
0,2017-10-23 00:00:00,1.1364,1.1364
0,2017-10-24 00:00:00,1.1389,1.1389
0,2017-10-25 00:00:00,1.1469,1.1469
0,2017-10-26 00:00:00,1.1573,1.1573
0,2017-10-27 00:00:00,1.1513,1.1513
0,2017-10-30 00:00:00,1.1493,1.1493
0,2017-10-31 00:00:00,1.1658,1.1658
0,2017-11-01 00:00:00,1.171,1.171
0,2017-11-02 00:00:00,1.1518,1.1518
0,2017-11-03 00:00:00,1.135,1.135
0,2017-11-06 00:00:00,1.1593,1.1593
0,2017-11-07 00:00:00,1.162,1.162
0,2017-11-08 00:00:00,1.1713,1.1713
0,2017-11-09 00:00:00,1.1861,1.1861
0,2017-11-10 00:00:00,1.2076,1.2076
0,2017-11-13 00:00:00,1.2327,1.2327
0,2017-11-14 00:00:00,1.2206,1.2206
0,2017-11-15 00:00:00,1.1983,1.1983
0,2017-11-16 00:00:00,1.2039,1.2039
0,2017-11-17 00:00:00,1.1714,1.1714
0,2017-11-20 00:00:00,1.1999,1.1999
0,2017-11-21 00:00:00,1.2048,1.2048
0,2017-11-22 00:00:00,1.197,1.197
0,2017-11-23 00:00:00,1.1439,1.1439
0,2017-11-24 00:00:00,1.1448,1.1448
0,2017-11-27 00:00:00,1.1264,1.1264
0,2017-11-28 00:00:00,1.1488,1.1488
0,2017-11-29 00:00:00,1.1603,1.1603
0,2017-11-30 00:00:00,1.1347,1.1347
0,2017-12-01 00:00:00,1.1455,1.1455
0,2017-12-04 00:00:00,1.1475,1.1475
0,2017-12-05 00:00:00,1.1271,1.1271
0,2017-12-06 00:00:00,1.1231,1.1231
0,2017-12-07 00:00:00,1.1138,1.1138
0,2017-12-08 00:00:00,1.1304,1.1304
0,2017-12-11 00:00:00,1.1516,1.1516
0,2017-12-12 00:00:00,1.1385,1.1385
0,2017-12-13 00:00:00,1.1484,1.1484
0,2017-12-14 00:00:00,1.1549,1.1549
0,2017-12-15 00:00:00,1.1393,1.1393
0,2017-12-18 00:00:00,1.1313,1.1313
0,2017-12-19 00:00:00,1.1457,1.1457
0,2017-12-20 00:00:00,1.1392,1.1392
0,2017-12-21 00:00:00,1.1572,1.1572
0,2017-12-22 00:00:00,1.1808,1.1808
0,2017-12-25 00:00:00,1.1682,1.1682
0,2017-12-26 00:00:00,1.1611,1.1611
0,2017-12-27 00:00:00,1.1482,1.1482
0,2017-12-28 00:00:00,1.1491,1.1491
0,2017-12-29 00:00:00,1.1605,1.1605
0,2018-01-02 00:00:00,1.1801,1.1801
0,2018-01-03 00:00:00,1.1969,1.1969
0,2018-01-04 00:00:00,1.2041,1.2041
0,2018-01-05 00:00:00,1.1976,1.1976
0,2018-01-08 00:00:00,1.1976,1.1976
0,2018-01-09 00:00:00,1.1942,1.1942
0,2018-01-10 00:00:00,1.1832,1.1832
0,2018-01-11 00:00:00,1.1765,1.1765
0,2018-01-12 00:00:00,1.1743,1.1743
0,2018-01-15 00:00:00,1.1467,1.1467
0,2018-01-16 00:00:00,1.1504,1.1504
0,2018-01-17 00:00:00,1.1367,1.1367
0,2018-01-18 00:00:00,1.1473,1.1473
0,2018-01-19 00:00:00,1.152,1.152
0,2018-01-22 00:00:00,1.1678,1.1678
0,2018-01-23 00:00:00,1.178,1.178
0,2018-01-24 00:00:00,1.1872,1.1872
0,2018-01-25 00:00:00,1.1797,1.1797
