comment,date,netvalue,totvalue
0,"{""feeinfo"": [""\u5c0f\u4e8e\u7b49\u4e8e6\u5929"", ""1.50%"", ""\u5927\u4e8e\u7b49\u4e8e7\u5929\uff0c\u5c0f\u4e8e\u7b49\u4e8e364\u5929"", ""0.50%"", ""\u5927\u4e8e\u7b49\u4e8e365\u5929\uff0c\u5c0f\u4e8e\u7b49\u4e8e729\u5929"", ""0.25%"", ""\u5927\u4e8e\u7b49\u4e8e730\u5929"", ""0.00%""], ""name"": ""\u6613\u65b9\u8fbe\u6d88\u8d39\u884c\u4e1a\u80a1\u7968"", ""rate"": 0.15, ""segment"": [[0, 7], [7, 365], [365, 730], [730]]}",0.0,0.0
0,2010-08-20 00:00:00,1.0,1.0
0,2010-08-27 00:00:00,1.001,1.001
0,2010-09-03 00:00:00,1.006,1.006
0,2010-09-10 00:00:00,1.006,1.006
0,2010-09-17 00:00:00,1.004,1.004
0,2010-09-21 00:00:00,1.005,1.005
0,2010-09-30 00:00:00,1.007,1.007
0,2010-10-08 00:00:00,1.013,1.013
0,2010-10-15 00:00:00,0.994,0.994
0,2010-10-22 00:00:00,1.01,1.01
0,2010-10-26 00:00:00,1.019,1.019
0,2010-10-27 00:00:00,1.014,1.014
0,2010-10-28 00:00:00,1.013,1.013
0,2010-10-29 00:00:00,1.017,1.017
0,2010-11-01 00:00:00,1.026,1.026
0,2010-11-02 00:00:00,1.024,1.024
0,2010-11-03 00:00:00,1.024,1.024
0,2010-11-04 00:00:00,1.03,1.03
0,2010-11-05 00:00:00,1.033,1.033
0,2010-11-08 00:00:00,1.038,1.038
0,2010-11-09 00:00:00,1.045,1.045
0,2010-11-10 00:00:00,1.058,1.058
0,2010-11-11 00:00:00,1.051,1.051
0,2010-11-12 00:00:00,1.02,1.02
0,2010-11-15 00:00:00,1.042,1.042
0,2010-11-16 00:00:00,1.027,1.027
0,2010-11-17 00:00:00,1.002,1.002
0,2010-11-18 00:00:00,1.01,1.01
0,2010-11-19 00:00:00,1.026,1.026
0,2010-11-22 00:00:00,1.031,1.031
0,2010-11-23 00:00:00,1.022,1.022
0,2010-11-24 00:00:00,1.036,1.036
0,2010-11-25 00:00:00,1.044,1.044
0,2010-11-26 00:00:00,1.042,1.042
0,2010-11-29 00:00:00,1.044,1.044
0,2010-11-30 00:00:00,1.028,1.028
0,2010-12-01 00:00:00,1.024,1.024
