comment,date,netvalue,totvalue
0.0,"{""feeinfo"": [""\u5c0f\u4e8e7\u5929"", ""1.50%"", ""\u5927\u4e8e\u7b49\u4e8e7\u5929\uff0c\u5c0f\u4e8e365\u5929"", ""0.50%"", ""\u5927\u4e8e\u7b49\u4e8e365\u5929\uff0c\u5c0f\u4e8e730\u5929"", ""0.25%"", ""\u5927\u4e8e\u7b49\u4e8e730\u5929"", ""0.00%""], ""name"": ""\u56fd\u6295\u745e\u94f6\u4e2d\u56fd\u4ef7\u503c\u53d1\u73b0\u80a1\u7968"", ""rate"": 0.15, ""segment"": [[0, 7], [7, 365], [365, 730], [730]]}",0.0,0.0
0.0,2015-12-21 00:00:00,1.0,1.0
0.0,2015-12-25 00:00:00,1.0,1.0
0.0,2015-12-31 00:00:00,1.0,1.0
0.0,2016-01-04 00:00:00,1.0,1.0
0.0,2016-01-05 00:00:00,1.002,1.002
0.0,2016-01-06 00:00:00,1.003,1.003
0.0,2016-01-07 00:00:00,1.003,1.003
0.0,2016-01-08 00:00:00,1.004,1.004
0.0,2016-01-11 00:00:00,1.004,1.004
0.0,2016-01-12 00:00:00,1.005,1.005
0.0,2016-01-13 00:00:00,1.005,1.005
0.0,2016-01-14 00:00:00,1.006,1.006
0.0,2016-01-15 00:00:00,1.006,1.006
0.0,2016-01-18 00:00:00,1.006,1.006
0.0,2016-01-19 00:00:00,1.006,1.006
0.0,2016-01-20 00:00:00,1.006,1.006
0.0,2016-01-21 00:00:00,1.004,1.004
0.0,2016-01-22 00:00:00,1.004,1.004
0.0,2016-01-25 00:00:00,1.004,1.004
0.0,2016-01-26 00:00:00,0.998,0.998
0.0,2016-01-27 00:00:00,1.0,1.0
0.0,2016-01-28 00:00:00,0.999,0.999
0.0,2016-01-29 00:00:00,1.004,1.004
0.0,2016-02-01 00:00:00,1.006,1.006
0.0,2016-02-02 00:00:00,1.004,1.004
0.0,2016-02-03 00:00:00,0.995,0.995
0.0,2016-02-04 00:00:00,0.998,0.998
0.0,2016-02-05 00:00:00,0.997,0.997
0.0,2016-02-15 00:00:00,0.989,0.989
0.0,2016-02-16 00:00:00,0.995,0.995
0.0,2016-02-17 00:00:00,0.994,0.994
0.0,2016-02-18 00:00:00,1.007,1.007
0.0,2016-02-19 00:00:00,1.01,1.01
0.0,2016-02-22 00:00:00,1.017,1.017
0.0,2016-02-23 00:00:00,1.014,1.014
0.0,2016-02-24 00:00:00,1.006,1.006
0.0,2016-02-25 00:00:00,0.992,0.992
0.0,2016-02-26 00:00:00,1.006,1.006
0.0,2016-02-29 00:00:00,0.998,0.998
0.0,2016-03-01 00:00:00,1.011,1.011
0.0,2016-03-02 00:00:00,1.035,1.035
0.0,2016-03-03 00:00:00,1.033,1.033
0.0,2016-03-04 00:00:00,1.049,1.049
0.0,2016-03-07 00:00:00,1.052,1.052
0.0,2016-03-08 00:00:00,1.04,1.04
0.0,2016-03-09 00:00:00,1.031,1.031
0.0,2016-03-10 00:00:00,1.03,1.03
0.0,2016-03-11 00:00:00,1.037,1.037
0.0,2016-03-14 00:00:00,1.048,1.048
0.0,2016-03-15 00:00:00,1.042,1.042
0.0,2016-03-16 00:00:00,1.038,1.038
0.0,2016-03-17 00:00:00,1.051,1.051
0.0,2016-03-18 00:00:00,1.059,1.059
0.0,2016-03-21 00:00:00,1.069,1.069
0.0,2016-03-22 00:00:00,1.074,1.074
0.0,2016-03-23 00:00:00,1.066,1.066
0.0,2016-03-24 00:00:00,1.063,1.063
0.0,2016-03-25 00:00:00,1.064,1.064
0.0,2016-03-28 00:00:00,1.065,1.065
0.0,2016-03-29 00:00:00,1.058,1.058
0.0,2016-03-30 00:00:00,1.071,1.071
0.0,2016-03-31 00:00:00,1.074,1.074
0.0,2016-04-01 00:00:00,1.06,1.06
0.05,2016-04-05 00:00:00,1.002,1.052
0.0,2016-04-06 00:00:00,1.011,1.061
0.0,2016-04-07 00:00:00,1.015,1.065
0.0,2016-04-08 00:00:00,1.014,1.064
0.0,2016-04-11 00:00:00,1.018,1.068
0.0,2016-04-12 00:00:00,1.018,1.068
0.0,2016-04-13 00:00:00,1.039,1.089
0.0,2016-04-14 00:00:00,1.051,1.101
0.0,2016-04-15 00:00:00,1.051,1.101
0.0,2016-04-18 00:00:00,1.043,1.093
0.0,2016-04-19 00:00:00,1.049,1.099
0.0,2016-04-20 00:00:00,1.035,1.085
0.0,2016-04-21 00:00:00,1.046,1.096
0.0,2016-04-22 00:00:00,1.042,1.092
0.0,2016-04-25 00:00:00,1.035,1.085
0.0,2016-04-26 00:00:00,1.03,1.08
0.0,2016-04-27 00:00:00,1.027,1.077
0.0,2016-04-28 00:00:00,1.025,1.075
0.0,2016-04-29 00:00:00,1.017,1.067
0.0,2016-05-03 00:00:00,1.006,1.056
0.0,2016-05-04 00:00:00,1.008,1.058
0.0,2016-05-05 00:00:00,1.008,1.058
0.0,2016-05-06 00:00:00,0.996,1.046
0.0,2016-05-09 00:00:00,0.989,1.039
0.0,2016-05-10 00:00:00,0.998,1.048
0.0,2016-05-11 00:00:00,0.997,1.047
0.0,2016-05-12 00:00:00,0.987,1.037
0.0,2016-05-13 00:00:00,0.989,1.039
0.0,2016-05-16 00:00:00,0.998,1.048
0.0,2016-05-17 00:00:00,1.009,1.059
0.0,2016-05-18 00:00:00,1.0,1.05
0.0,2016-05-19 00:00:00,0.998,1.048
0.0,2016-05-20 00:00:00,1.003,1.053
0.0,2016-05-23 00:00:00,0.999,1.049
0.0,2016-05-24 00:00:00,1.001,1.051
0.0,2016-05-25 00:00:00,1.014,1.064
0.0,2016-05-26 00:00:00,1.011,1.061
0.0,2016-05-27 00:00:00,1.021,1.071
0.0,2016-05-30 00:00:00,1.027,1.077
0.0,2016-05-31 00:00:00,1.037,1.087
0.0,2016-06-01 00:00:00,1.035,1.085
0.0,2016-06-02 00:00:00,1.037,1.087
0.0,2016-06-03 00:00:00,1.044,1.094
0.0,2016-06-06 00:00:00,1.047,1.097
0.0,2016-06-07 00:00:00,1.058,1.108
0.0,2016-06-08 00:00:00,1.055,1.105
0.0,2016-06-13 00:00:00,1.021,1.071
0.0,2016-06-14 00:00:00,1.019,1.069
0.0,2016-06-15 00:00:00,1.031,1.081
0.0,2016-06-16 00:00:00,1.011,1.061
0.0,2016-06-17 00:00:00,1.015,1.065
0.0,2016-06-20 00:00:00,1.023,1.073
0.0,2016-06-21 00:00:00,1.027,1.077
0.0,2016-06-22 00:00:00,1.038,1.088
0.0,2016-06-23 00:00:00,1.035,1.085
0.0,2016-06-24 00:00:00,1.013,1.063
0.0,2016-06-27 00:00:00,1.017,1.067
0.0,2016-06-28 00:00:00,1.021,1.071
0.0,2016-06-29 00:00:00,1.033,1.083
0.0,2016-06-30 00:00:00,1.051,1.101
0.0,2016-07-04 00:00:00,1.061,1.111
0.0,2016-07-05 00:00:00,1.051,1.101
0.0,2016-07-06 00:00:00,1.044,1.094
0.0,2016-07-07 00:00:00,1.055,1.105
0.0,2016-07-08 00:00:00,1.054,1.104
0.0,2016-07-11 00:00:00,1.071,1.121
0.0,2016-07-12 00:00:00,1.083,1.133
0.0,2016-07-13 00:00:00,1.081,1.131
0.0,2016-07-14 00:00:00,1.088,1.138
0.0,2016-07-15 00:00:00,1.091,1.141
0.0,2016-07-18 00:00:00,1.095,1.145
0.0,2016-07-19 00:00:00,1.087,1.137
0.0,2016-07-20 00:00:00,1.095,1.145
0.0,2016-07-21 00:00:00,1.099,1.149
0.0,2016-07-22 00:00:00,1.092,1.142
0.0,2016-07-25 00:00:00,1.097,1.147
0.0,2016-07-26 00:00:00,1.096,1.146
0.0,2016-07-27 00:00:00,1.095,1.145
0.0,2016-07-28 00:00:00,1.097,1.147
0.0,2016-07-29 00:00:00,1.08,1.13
0.0,2016-08-01 00:00:00,1.093,1.143
0.0,2016-08-02 00:00:00,1.094,1.144
0.0,2016-08-03 00:00:00,1.082,1.132
0.0,2016-08-04 00:00:00,1.087,1.137
0.0,2016-08-05 00:00:00,1.093,1.143
0.0,2016-08-08 00:00:00,1.114,1.164
0.0,2016-08-09 00:00:00,1.115,1.165
