comment,date,netvalue,totvalue
0,"{""feeinfo"": [""\u5c0f\u4e8e7\u5929"", ""1.50%"", ""\u5927\u4e8e\u7b49\u4e8e7\u5929\uff0c\u5c0f\u4e8e1\u5e74"", ""0.50%"", ""\u5927\u4e8e\u7b49\u4e8e1\u5e74\uff0c\u5c0f\u4e8e2\u5e74"", ""0.25%"", ""\u5927\u4e8e\u7b49\u4e8e2\u5e74"", ""0.00%""], ""name"": ""\u6c47\u6dfb\u5bcc\u6d88\u8d39\u884c\u4e1a\u6df7\u5408"", ""rate"": 0.15, ""segment"": [[0, 7], [7, 365], [365, 730], [730]]}",0.0,0.0
0,2013-05-03 00:00:00,1.0,1.0
0,2013-05-10 00:00:00,1.0,1.0
0,2013-05-17 00:00:00,1.0,1.0
0,2013-05-24 00:00:00,1.006,1.006
0,2013-05-31 00:00:00,0.996,0.996
0,2013-06-07 00:00:00,0.991,0.991
0,2013-06-14 00:00:00,0.997,0.997
0,2013-06-17 00:00:00,1.003,1.003
0,2013-06-18 00:00:00,1.005,1.005
0,2013-06-19 00:00:00,1.007,1.007
0,2013-06-20 00:00:00,0.998,0.998
0,2013-06-21 00:00:00,0.999,0.999
0,2013-06-24 00:00:00,0.987,0.987
0,2013-06-25 00:00:00,0.999,0.999
0,2013-06-26 00:00:00,1.01,1.01
0,2013-06-27 00:00:00,1.011,1.011
0,2013-06-28 00:00:00,1.016,1.016
0,2013-07-01 00:00:00,1.028,1.028
0,2013-07-02 00:00:00,1.04,1.04
0,2013-07-03 00:00:00,1.043,1.043
0,2013-07-04 00:00:00,1.042,1.042
0,2013-07-05 00:00:00,1.037,1.037
0,2013-07-08 00:00:00,1.028,1.028
0,2013-07-09 00:00:00,1.03,1.03
0,2013-07-10 00:00:00,1.04,1.04
0,2013-07-11 00:00:00,1.052,1.052
0,2013-07-12 00:00:00,1.053,1.053
0,2013-07-15 00:00:00,1.069,1.069
0,2013-07-16 00:00:00,1.069,1.069
0,2013-07-17 00:00:00,1.052,1.052
0,2013-07-18 00:00:00,1.049,1.049
0,2013-07-19 00:00:00,1.039,1.039
0,2013-07-22 00:00:00,1.044,1.044
0,2013-07-23 00:00:00,1.063,1.063
0,2013-07-24 00:00:00,1.071,1.071
0,2013-07-25 00:00:00,1.057,1.057
0,2013-07-26 00:00:00,1.056,1.056
0,2013-07-29 00:00:00,1.05,1.05
0,2013-07-30 00:00:00,1.039,1.039
0,2013-07-31 00:00:00,1.039,1.039
0,2013-08-01 00:00:00,1.061,1.061
0,2013-08-02 00:00:00,1.065,1.065
0,2013-08-05 00:00:00,1.083,1.083
0,2013-08-06 00:00:00,1.099,1.099
0,2013-08-07 00:00:00,1.098,1.098
0,2013-08-08 00:00:00,1.092,1.092
0,2013-08-09 00:00:00,1.095,1.095
0,2013-08-12 00:00:00,1.092,1.092
0,2013-08-13 00:00:00,1.087,1.087
0,2013-08-14 00:00:00,1.088,1.088
0,2013-08-15 00:00:00,1.085,1.085
0,2013-08-16 00:00:00,1.058,1.058
0,2013-08-19 00:00:00,1.088,1.088
0,2013-08-20 00:00:00,1.089,1.089
0,2013-08-21 00:00:00,1.088,1.088
0,2013-08-22 00:00:00,1.102,1.102
