comment,date,netvalue,totvalue
0.0,"{""feeinfo"": [""\u5c0f\u4e8e7\u5929"", ""1.50%"", ""\u5927\u4e8e\u7b49\u4e8e7\u5929\uff0c\u5c0f\u4e8e1\u5e74"", ""0.50%"", ""\u5927\u4e8e\u7b49\u4e8e1\u5e74\uff0c\u5c0f\u4e8e2\u5e74"", ""0.25%"", ""\u5927\u4e8e\u7b49\u4e8e2\u5e74"", ""0.00%""], ""name"": ""\u534e\u5b89\u751f\u6001\u4f18\u5148\u6df7\u5408"", ""rate"": 0.15, ""segment"": [[0, 7], [7, 365], [365, 730], [730]]}",0.0,0.0
0.0,2013-11-28 00:00:00,1.0,1.0
0.0,2013-11-29 00:00:00,1.0,1.0
0.0,2013-12-06 00:00:00,1.0,1.0
0.0,2013-12-13 00:00:00,0.999,0.999
0.0,2013-12-20 00:00:00,0.999,0.999
0.0,2013-12-27 00:00:00,0.999,0.999
0.0,2013-12-31 00:00:00,1.0,1.0
0.0,2014-01-03 00:00:00,1.001,1.001
0.0,2014-01-09 00:00:00,1.002,1.002
0.0,2014-01-10 00:00:00,1.001,1.001
0.0,2014-01-13 00:00:00,1.0,1.0
0.0,2014-01-14 00:00:00,1.001,1.001
0.0,2014-01-15 00:00:00,1.001,1.001
0.0,2014-01-16 00:00:00,1.001,1.001
0.0,2014-01-17 00:00:00,1.001,1.001
0.0,2014-01-20 00:00:00,1.001,1.001
0.0,2014-01-21 00:00:00,1.001,1.001
0.0,2014-01-22 00:00:00,1.001,1.001
0.0,2014-01-23 00:00:00,1.002,1.002
0.0,2014-01-24 00:00:00,1.002,1.002
0.0,2014-01-27 00:00:00,1.002,1.002
0.0,2014-01-28 00:00:00,1.002,1.002
0.0,2014-01-29 00:00:00,1.002,1.002
0.0,2014-01-30 00:00:00,1.003,1.003
0.0,2014-02-07 00:00:00,1.004,1.004
0.0,2014-02-10 00:00:00,1.004,1.004
0.0,2014-02-11 00:00:00,1.004,1.004
0.0,2014-02-12 00:00:00,1.005,1.005
0.0,2014-02-13 00:00:00,1.005,1.005
0.0,2014-02-14 00:00:00,1.005,1.005
0.0,2014-02-17 00:00:00,1.005,1.005
0.0,2014-02-18 00:00:00,1.005,1.005
0.0,2014-02-19 00:00:00,1.005,1.005
0.0,2014-02-20 00:00:00,1.005,1.005
0.0,2014-02-21 00:00:00,1.006,1.006
0.0,2014-02-24 00:00:00,1.006,1.006
0.0,2014-02-25 00:00:00,1.005,1.005
0.0,2014-02-26 00:00:00,1.005,1.005
0.0,2014-02-27 00:00:00,1.004,1.004
0.0,2014-02-28 00:00:00,1.004,1.004
0.0,2014-03-03 00:00:00,1.004,1.004
0.0,2014-03-04 00:00:00,1.004,1.004
0.0,2014-03-05 00:00:00,1.004,1.004
0.0,2014-03-06 00:00:00,1.004,1.004
0.0,2014-03-07 00:00:00,1.004,1.004
0.0,2014-03-10 00:00:00,1.003,1.003
0.0,2014-03-11 00:00:00,1.004,1.004
0.0,2014-03-12 00:00:00,1.005,1.005
0.0,2014-03-13 00:00:00,1.007,1.007
0.0,2014-03-14 00:00:00,1.007,1.007
0.0,2014-03-17 00:00:00,1.008,1.008
0.0,2014-03-18 00:00:00,1.006,1.006
0.0,2014-03-19 00:00:00,0.998,0.998
0.0,2014-03-20 00:00:00,0.986,0.986
0.0,2014-03-21 00:00:00,0.991,0.991
0.0,2014-03-24 00:00:00,0.988,0.988
0.0,2014-03-25 00:00:00,0.988,0.988
0.0,2014-03-26 00:00:00,0.992,0.992
0.0,2014-03-27 00:00:00,0.981,0.981
0.0,2014-03-28 00:00:00,0.971,0.971
0.0,2014-03-31 00:00:00,0.969,0.969
0.0,2014-04-01 00:00:00,0.976,0.976
0.0,2014-04-02 00:00:00,0.973,0.973
0.0,2014-04-03 00:00:00,0.975,0.975
0.0,2014-04-04 00:00:00,0.982,0.982
0.0,2014-04-08 00:00:00,0.989,0.989
0.0,2014-04-09 00:00:00,0.996,0.996
0.0,2014-04-10 00:00:00,1.0,1.0
0.0,2014-04-11 00:00:00,0.994,0.994
0.0,2014-04-14 00:00:00,1.0,1.0
0.0,2014-04-15 00:00:00,0.994,0.994
0.0,2014-04-16 00:00:00,0.991,0.991
0.0,2014-04-17 00:00:00,0.996,0.996
0.0,2014-04-18 00:00:00,0.999,0.999
0.0,2014-04-21 00:00:00,0.993,0.993
0.0,2014-04-22 00:00:00,0.982,0.982
0.0,2014-04-23 00:00:00,0.973,0.973
0.0,2014-04-24 00:00:00,0.968,0.968
0.0,2014-04-25 00:00:00,0.957,0.957
0.0,2014-04-28 00:00:00,0.941,0.941
0.0,2014-04-29 00:00:00,0.957,0.957
0.0,2014-04-30 00:00:00,0.964,0.964
0.0,2014-05-05 00:00:00,0.973,0.973
0.0,2014-05-06 00:00:00,0.979,0.979
0.0,2014-05-07 00:00:00,0.969,0.969
0.0,2014-05-08 00:00:00,0.963,0.963
0.0,2014-05-09 00:00:00,0.956,0.956
0.0,2014-05-12 00:00:00,0.969,0.969
0.0,2014-05-13 00:00:00,0.967,0.967
0.0,2014-05-14 00:00:00,0.964,0.964
0.0,2014-05-15 00:00:00,0.946,0.946
0.0,2014-05-16 00:00:00,0.942,0.942
0.0,2014-05-19 00:00:00,0.931,0.931
0.0,2014-05-20 00:00:00,0.933,0.933
0.0,2014-05-21 00:00:00,0.944,0.944
0.0,2014-05-22 00:00:00,0.943,0.943
0.0,2014-05-23 00:00:00,0.947,0.947
0.0,2014-05-26 00:00:00,0.95,0.95
0.0,2014-05-27 00:00:00,0.952,0.952
0.0,2014-05-28 00:00:00,0.961,0.961
0.0,2014-05-29 00:00:00,0.948,0.948
0.0,2014-05-30 00:00:00,0.958,0.958
0.0,2014-06-03 00:00:00,0.959,0.959
0.0,2014-06-04 00:00:00,0.953,0.953
0.0,2014-06-05 00:00:00,0.961,0.961
0.0,2014-06-06 00:00:00,0.963,0.963
0.0,2014-06-09 00:00:00,0.956,0.956
