comment,date,netvalue,totvalue
0,"{""feeinfo"": [""\u5c0f\u4e8e7\u5929"", ""1.50%"", ""\u5927\u4e8e\u7b49\u4e8e7\u5929\uff0c\u5c0f\u4e8e\u7b49\u4e8e29\u5929"", ""0.75%"", ""\u5927\u4e8e\u7b49\u4e8e30\u5929\uff0c\u5c0f\u4e8e\u7b49\u4e8e364\u5929"", ""0.50%"", ""\u5927\u4e8e\u7b49\u4e8e365\u5929\uff0c\u5c0f\u4e8e\u7b49\u4e8e729\u5929"", ""0.25%"", ""\u5927\u4e8e\u7b49\u4e8e730\u5929"", ""0.00%""], ""name"": ""\u6613\u65b9\u8fbe\u84dd\u7b79\u7cbe\u9009\u6df7\u5408"", ""rate"": 0.15, ""segment"": [[0, 7], [7, 30], [30, 365], [365, 730], [730]]}",0.0,0.0
0,2018-09-05 00:00:00,1.0,1.0
0,2018-09-07 00:00:00,0.9986,0.9986
0,2018-09-14 00:00:00,0.9985,0.9985
0,2018-09-21 00:00:00,1.0143,1.0143
0,2018-09-28 00:00:00,1.0192,1.0192
0,2018-10-08 00:00:00,0.9972,0.9972
0,2018-10-09 00:00:00,0.997,0.997
0,2018-10-10 00:00:00,0.9885,0.9885
0,2018-10-11 00:00:00,0.9731,0.9731
0,2018-10-12 00:00:00,0.9872,0.9872
0,2018-10-15 00:00:00,0.982,0.982
0,2018-10-16 00:00:00,0.9793,0.9793
0,2018-10-18 00:00:00,0.9706,0.9706
0,2018-10-19 00:00:00,0.9855,0.9855
0,2018-10-22 00:00:00,1.0084,1.0084
0,2018-10-23 00:00:00,0.983,0.983
0,2018-10-24 00:00:00,0.9748,0.9748
0,2018-10-25 00:00:00,0.9623,0.9623
0,2018-10-26 00:00:00,0.9529,0.9529
0,2018-10-29 00:00:00,0.9246,0.9246
0,2018-10-30 00:00:00,0.9201,0.9201
0,2018-10-31 00:00:00,0.9374,0.9374
0,2018-11-01 00:00:00,0.9503,0.9503
0,2018-11-02 00:00:00,0.9893,0.9893
0,2018-11-05 00:00:00,0.9727,0.9727
0,2018-11-06 00:00:00,0.9686,0.9686
0,2018-11-07 00:00:00,0.9667,0.9667
0,2018-11-08 00:00:00,0.9688,0.9688
0,2018-11-09 00:00:00,0.9602,0.9602
0,2018-11-12 00:00:00,0.9593,0.9593
0,2018-11-13 00:00:00,0.9687,0.9687
0,2018-11-14 00:00:00,0.9609,0.9609
0,2018-11-15 00:00:00,0.9658,0.9658
0,2018-11-16 00:00:00,0.967,0.967
0,2018-11-19 00:00:00,0.9748,0.9748
0,2018-11-20 00:00:00,0.9599,0.9599
0,2018-11-21 00:00:00,0.968,0.968
0,2018-11-22 00:00:00,0.9693,0.9693
0,2018-11-23 00:00:00,0.9606,0.9606
0,2018-11-26 00:00:00,0.9617,0.9617
0,2018-11-27 00:00:00,0.9605,0.9605
0,2018-11-28 00:00:00,0.9683,0.9683
0,2018-11-29 00:00:00,0.9641,0.9641
0,2018-11-30 00:00:00,0.9707,0.9707
0,2018-12-03 00:00:00,0.9923,0.9923
0,2018-12-04 00:00:00,0.9939,0.9939
0,2018-12-05 00:00:00,0.9904,0.9904
0,2018-12-06 00:00:00,0.9651,0.9651
0,2018-12-07 00:00:00,0.9634,0.9634
0,2018-12-10 00:00:00,0.9569,0.9569
0,2018-12-11 00:00:00,0.963,0.963
0,2018-12-12 00:00:00,0.9678,0.9678
0,2018-12-13 00:00:00,0.9788,0.9788
0,2018-12-14 00:00:00,0.9688,0.9688
0,2018-12-17 00:00:00,0.9642,0.9642
0,2018-12-18 00:00:00,0.9591,0.9591
0,2018-12-19 00:00:00,0.9514,0.9514
0,2018-12-20 00:00:00,0.9479,0.9479
0,2018-12-21 00:00:00,0.9404,0.9404
0,2019-01-02 00:00:00,0.9306,0.9306
0,2019-01-03 00:00:00,0.9199,0.9199
0,2019-01-04 00:00:00,0.9268,0.9268
0,2019-01-07 00:00:00,0.9315,0.9315
0,2019-01-08 00:00:00,0.9332,0.9332
0,2019-01-09 00:00:00,0.9473,0.9473
0,2019-01-10 00:00:00,0.95,0.95
0,2019-01-11 00:00:00,0.9557,0.9557
0,2019-01-14 00:00:00,0.9413,0.9413
0,2019-01-15 00:00:00,0.9688,0.9688
0,2019-01-16 00:00:00,0.9718,0.9718
0,2019-01-17 00:00:00,0.9705,0.9705
0,2019-01-18 00:00:00,0.9932,0.9932
0,2019-01-21 00:00:00,0.9987,0.9987
0,2019-01-22 00:00:00,0.9848,0.9848
0,2019-01-23 00:00:00,0.9817,0.9817
0,2019-01-24 00:00:00,0.9849,0.9849
0,2019-01-25 00:00:00,0.9975,0.9975
0,2019-01-28 00:00:00,0.9982,0.9982
0,2019-01-29 00:00:00,1.0025,1.0025
0,2019-01-30 00:00:00,0.9954,0.9954
0,2019-02-11 00:00:00,1.0475,1.0475
0,2019-02-12 00:00:00,1.0569,1.0569
0,2019-02-13 00:00:00,1.0704,1.0704
0,2019-02-14 00:00:00,1.0739,1.0739
0,2019-02-15 00:00:00,1.0509,1.0509
0,2019-02-18 00:00:00,1.0773,1.0773
0,2019-02-19 00:00:00,1.0693,1.0693
0,2019-02-20 00:00:00,1.0717,1.0717
0,2019-02-21 00:00:00,1.072,1.072
0,2019-02-22 00:00:00,1.082,1.082
0,2019-02-25 00:00:00,1.1044,1.1044
0,2019-02-26 00:00:00,1.0897,1.0897
0,2019-02-27 00:00:00,1.0829,1.0829
0,2019-02-28 00:00:00,1.0918,1.0918
0,2019-03-01 00:00:00,1.1224,1.1224
0,2019-03-04 00:00:00,1.137,1.137
0,2019-03-05 00:00:00,1.1393,1.1393
0,2019-03-06 00:00:00,1.135,1.135
0,2019-03-07 00:00:00,1.1061,1.1061
0,2019-03-08 00:00:00,1.0829,1.0829
0,2019-03-11 00:00:00,1.1179,1.1179
0,2019-03-12 00:00:00,1.1256,1.1256
0,2019-03-13 00:00:00,1.1241,1.1241
0,2019-03-14 00:00:00,1.1278,1.1278
0,2019-03-15 00:00:00,1.1465,1.1465
0,2019-03-18 00:00:00,1.1928,1.1928
0,2019-03-19 00:00:00,1.185,1.185
0,2019-03-20 00:00:00,1.1787,1.1787
0,2019-03-21 00:00:00,1.1708,1.1708
0,2019-03-22 00:00:00,1.1796,1.1796
0,2019-03-25 00:00:00,1.1498,1.1498
0,2019-03-26 00:00:00,1.1532,1.1532
0,2019-03-27 00:00:00,1.1692,1.1692
0,2019-03-28 00:00:00,1.1752,1.1752
0,2019-03-29 00:00:00,1.2046,1.2046
0,2019-04-01 00:00:00,1.2167,1.2167
0,2019-04-02 00:00:00,1.2087,1.2087
0,2019-04-03 00:00:00,1.2203,1.2203
0,2019-04-04 00:00:00,1.2293,1.2293
0,2019-04-08 00:00:00,1.2458,1.2458
0,2019-04-09 00:00:00,1.2637,1.2637
0,2019-04-10 00:00:00,1.2725,1.2725
0,2019-04-11 00:00:00,1.2405,1.2405
0,2019-04-12 00:00:00,1.2388,1.2388
0,2019-04-15 00:00:00,1.2262,1.2262
0,2019-04-16 00:00:00,1.2462,1.2462
0,2019-04-17 00:00:00,1.25,1.25
0,2019-04-18 00:00:00,1.2444,1.2444
0,2019-04-23 00:00:00,1.2568,1.2568
0,2019-04-24 00:00:00,1.2525,1.2525
0,2019-04-25 00:00:00,1.2315,1.2315
0,2019-04-26 00:00:00,1.2361,1.2361
0,2019-04-30 00:00:00,1.2594,1.2594
0,2019-05-06 00:00:00,1.1972,1.1972
0,2019-05-07 00:00:00,1.217,1.217
0,2019-05-08 00:00:00,1.2076,1.2076
0,2019-05-09 00:00:00,1.1682,1.1682
0,2019-05-10 00:00:00,1.2182,1.2182
0,2019-05-14 00:00:00,1.2013,1.2013
0,2019-05-15 00:00:00,1.2493,1.2493
0,2019-05-16 00:00:00,1.262,1.262
0,2019-05-17 00:00:00,1.2344,1.2344
0,2019-05-20 00:00:00,1.2079,1.2079
0,2019-05-21 00:00:00,1.2139,1.2139
0,2019-05-22 00:00:00,1.2112,1.2112
0,2019-05-23 00:00:00,1.1777,1.1777
0,2019-05-24 00:00:00,1.1851,1.1851
0,2019-05-27 00:00:00,1.1953,1.1953
0,2019-05-28 00:00:00,1.2145,1.2145
0,2019-05-29 00:00:00,1.211,1.211
0,2019-05-30 00:00:00,1.2035,1.2035
0,2019-05-31 00:00:00,1.1967,1.1967
0,2019-06-03 00:00:00,1.1987,1.1987
0,2019-06-04 00:00:00,1.1788,1.1788
0,2019-06-05 00:00:00,1.1679,1.1679
0,2019-06-06 00:00:00,1.1605,1.1605
0,2019-06-10 00:00:00,1.1923,1.1923
0,2019-06-11 00:00:00,1.2294,1.2294
0,2019-06-12 00:00:00,1.2129,1.2129
0,2019-06-13 00:00:00,1.2088,1.2088
0,2019-06-14 00:00:00,1.2027,1.2027
0,2019-06-17 00:00:00,1.2034,1.2034
0,2019-06-18 00:00:00,1.218,1.218
0,2019-06-19 00:00:00,1.2447,1.2447
0,2019-06-20 00:00:00,1.2791,1.2791
0,2019-06-21 00:00:00,1.2803,1.2803
0,2019-06-24 00:00:00,1.2937,1.2937
