comment,date,netvalue,totvalue
0,"{""feeinfo"": [""\u5c0f\u4e8e7\u5929"", ""1.50%"", ""\u5927\u4e8e\u7b49\u4e8e7\u5929\uff0c\u5c0f\u4e8e30\u5929"", ""0.50%"", ""\u5927\u4e8e\u7b49\u4e8e30\u5929\uff0c\u5c0f\u4e8e6\u4e2a\u6708"", ""0.20%"", ""\u5927\u4e8e\u7b49\u4e8e6\u4e2a\u6708"", ""0.00%""], ""name"": ""\u5bcc\u56fd\u65b0\u52a8\u529b\u7075\u6d3b\u914d\u7f6e\u6df7\u5408C"", ""rate"": 0.0, ""segment"": [[0, 7], [7, 30], [30, 180], [180]]}",0.0,0.0
0,2015-08-04 00:00:00,1.0,1.0
0,2015-08-07 00:00:00,1.0,1.0
0,2015-08-10 00:00:00,1.0,1.0
0,2015-08-11 00:00:00,1.003,1.003
0,2015-08-12 00:00:00,1.004,1.004
0,2015-08-13 00:00:00,1.004,1.004
0,2015-08-14 00:00:00,1.004,1.004
0,2015-08-17 00:00:00,1.004,1.004
0,2015-08-18 00:00:00,1.005,1.005
0,2015-08-19 00:00:00,1.005,1.005
0,2015-08-20 00:00:00,1.005,1.005
0,2015-08-21 00:00:00,1.005,1.005
0,2015-08-24 00:00:00,1.005,1.005
0,2015-08-25 00:00:00,1.005,1.005
0,2015-08-26 00:00:00,1.005,1.005
0,2015-08-27 00:00:00,1.005,1.005
0,2015-08-28 00:00:00,1.005,1.005
0,2015-08-31 00:00:00,1.005,1.005
0,2015-09-01 00:00:00,1.005,1.005
0,2015-09-02 00:00:00,1.005,1.005
0,2015-09-07 00:00:00,1.005,1.005
0,2015-09-08 00:00:00,1.006,1.006
0,2015-09-09 00:00:00,1.006,1.006
0,2015-09-10 00:00:00,1.006,1.006
0,2015-09-11 00:00:00,1.006,1.006
0,2015-09-14 00:00:00,1.005,1.005
0,2015-09-15 00:00:00,1.005,1.005
0,2015-09-16 00:00:00,1.006,1.006
0,2015-09-17 00:00:00,1.005,1.005
0,2015-09-18 00:00:00,1.005,1.005
0,2015-09-21 00:00:00,1.006,1.006
0,2015-09-22 00:00:00,1.005,1.005
0,2015-09-23 00:00:00,1.005,1.005
0,2015-09-24 00:00:00,1.007,1.007
0,2015-09-25 00:00:00,1.002,1.002
0,2015-09-28 00:00:00,1.011,1.011
0,2015-09-29 00:00:00,1.007,1.007
0,2015-09-30 00:00:00,1.008,1.008
0,2015-10-08 00:00:00,1.02,1.02
0,2015-10-09 00:00:00,1.027,1.027
0,2015-10-12 00:00:00,1.043,1.043
0,2015-10-13 00:00:00,1.053,1.053
0,2015-10-14 00:00:00,1.041,1.041
0,2015-10-15 00:00:00,1.067,1.067
0,2015-10-16 00:00:00,1.078,1.078
0,2015-10-19 00:00:00,1.068,1.068
0,2015-10-20 00:00:00,1.091,1.091
0,2015-10-21 00:00:00,1.034,1.034
0,2015-10-22 00:00:00,1.076,1.076
0,2015-10-23 00:00:00,1.11,1.11
0,2015-10-26 00:00:00,1.12,1.12
0,2015-10-27 00:00:00,1.128,1.128
0,2015-10-28 00:00:00,1.1,1.1
0,2015-10-29 00:00:00,1.116,1.116
0,2015-10-30 00:00:00,1.121,1.121
0,2015-11-02 00:00:00,1.102,1.102
0,2015-11-03 00:00:00,1.103,1.103
0,2015-11-04 00:00:00,1.165,1.165
0,2015-11-05 00:00:00,1.155,1.155
0,2015-11-06 00:00:00,1.192,1.192
0,2015-11-09 00:00:00,1.222,1.222
0,2015-11-10 00:00:00,1.232,1.232
0,2015-11-11 00:00:00,1.264,1.264
0,2015-11-12 00:00:00,1.263,1.263
0,2015-11-13 00:00:00,1.234,1.234
0,2015-11-16 00:00:00,1.265,1.265
0,2015-11-17 00:00:00,1.257,1.257
0,2015-11-18 00:00:00,1.229,1.229
0,2015-11-19 00:00:00,1.262,1.262
0,2015-11-20 00:00:00,1.286,1.286
0,2015-11-23 00:00:00,1.285,1.285
0,2015-11-24 00:00:00,1.299,1.299
0,2015-11-25 00:00:00,1.32,1.32
0,2015-11-26 00:00:00,1.318,1.318
0,2015-11-27 00:00:00,1.244,1.244
0,2015-11-30 00:00:00,1.257,1.257
0,2015-12-01 00:00:00,1.261,1.261
0,2015-12-02 00:00:00,1.245,1.245
0,2015-12-03 00:00:00,1.283,1.283
0,2015-12-04 00:00:00,1.278,1.278
0,2015-12-07 00:00:00,1.291,1.291
0,2015-12-08 00:00:00,1.286,1.286
0,2015-12-09 00:00:00,1.298,1.298
0,2015-12-10 00:00:00,1.298,1.298
0,2015-12-11 00:00:00,1.276,1.276
0,2015-12-14 00:00:00,1.284,1.284
0,2015-12-15 00:00:00,1.3,1.3
0,2015-12-16 00:00:00,1.319,1.319
0,2015-12-17 00:00:00,1.352,1.352
0,2015-12-18 00:00:00,1.348,1.348
0,2015-12-21 00:00:00,1.352,1.352
0,2015-12-22 00:00:00,1.367,1.367
0,2015-12-23 00:00:00,1.352,1.352
0,2015-12-24 00:00:00,1.36,1.36
