comment,date,netvalue,totvalue
0,"{""feeinfo"": [""\u5c0f\u4e8e7\u5929"", ""1.50%"", ""\u5927\u4e8e\u7b49\u4e8e7\u5929\uff0c\u5c0f\u4e8e30\u5929"", ""0.50%"", ""\u5927\u4e8e\u7b49\u4e8e30\u5929"", ""0.00%""], ""name"": ""\u6c47\u6dfb\u5bcc\u4e2d\u8bc1\u65b0\u80fd\u6e90\u6c7d\u8f66C"", ""rate"": 0.0, ""segment"": [[0, 7], [7, 30], [30]]}",0.0,0.0
0,2018-05-23 00:00:00,1.0,1.0
0,2018-05-25 00:00:00,1.0,1.0
0,2018-06-01 00:00:00,0.9998,0.9998
0,2018-06-08 00:00:00,1.0005,1.0005
0,2018-06-15 00:00:00,0.9947,0.9947
0,2018-06-19 00:00:00,0.9817,0.9817
0,2018-06-20 00:00:00,0.9842,0.9842
0,2018-06-21 00:00:00,0.9767,0.9767
0,2018-06-22 00:00:00,0.9848,0.9848
0,2018-06-25 00:00:00,0.9846,0.9846
0,2018-06-26 00:00:00,0.9888,0.9888
0,2018-06-27 00:00:00,0.9849,0.9849
0,2018-06-28 00:00:00,0.9758,0.9758
0,2018-06-29 00:00:00,0.9953,0.9953
0,2018-07-02 00:00:00,0.9801,0.9801
0,2018-07-03 00:00:00,0.9791,0.9791
0,2018-07-04 00:00:00,0.9668,0.9668
0,2018-07-05 00:00:00,0.9555,0.9555
0,2018-07-06 00:00:00,0.9615,0.9615
0,2018-07-09 00:00:00,0.9748,0.9748
0,2018-07-10 00:00:00,0.9846,0.9846
0,2018-07-11 00:00:00,0.9813,0.9813
0,2018-07-12 00:00:00,0.994,0.994
0,2018-07-13 00:00:00,0.9973,0.9973
0,2018-07-16 00:00:00,0.9869,0.9869
0,2018-07-17 00:00:00,0.9907,0.9907
0,2018-07-18 00:00:00,0.9825,0.9825
0,2018-07-19 00:00:00,0.9727,0.9727
0,2018-07-20 00:00:00,0.9812,0.9812
0,2018-07-23 00:00:00,0.9914,0.9914
0,2018-07-24 00:00:00,0.9987,0.9987
0,2018-07-25 00:00:00,0.992,0.992
0,2018-07-26 00:00:00,0.9797,0.9797
0,2018-07-27 00:00:00,0.97,0.97
0,2018-07-30 00:00:00,0.9651,0.9651
0,2018-07-31 00:00:00,0.9553,0.9553
0,2018-08-01 00:00:00,0.9429,0.9429
0,2018-08-02 00:00:00,0.9189,0.9189
0,2018-08-03 00:00:00,0.9038,0.9038
0,2018-08-06 00:00:00,0.8779,0.8779
0,2018-08-07 00:00:00,0.8911,0.8911
0,2018-08-08 00:00:00,0.8752,0.8752
0,2018-08-09 00:00:00,0.8948,0.8948
0,2018-08-10 00:00:00,0.9008,0.9008
0,2018-08-13 00:00:00,0.9032,0.9032
0,2018-08-14 00:00:00,0.8998,0.8998
0,2018-08-15 00:00:00,0.8798,0.8798
0,2018-08-16 00:00:00,0.8684,0.8684
0,2018-08-17 00:00:00,0.8581,0.8581
0,2018-08-20 00:00:00,0.8666,0.8666
0,2018-08-21 00:00:00,0.8728,0.8728
0,2018-08-22 00:00:00,0.8625,0.8625
0,2018-08-23 00:00:00,0.8688,0.8688
0,2018-08-24 00:00:00,0.8627,0.8627
0,2018-08-27 00:00:00,0.8777,0.8777
0,2018-08-28 00:00:00,0.8828,0.8828
0,2018-08-29 00:00:00,0.8746,0.8746
0,2018-08-30 00:00:00,0.8661,0.8661
0,2018-08-31 00:00:00,0.8557,0.8557
0,2018-09-03 00:00:00,0.8557,0.8557
0,2018-09-04 00:00:00,0.86,0.86
0,2018-09-05 00:00:00,0.8427,0.8427
0,2018-09-06 00:00:00,0.8374,0.8374
0,2018-09-07 00:00:00,0.8373,0.8373
0,2018-09-10 00:00:00,0.8203,0.8203
0,2018-09-11 00:00:00,0.8223,0.8223
0,2018-09-12 00:00:00,0.8289,0.8289
0,2018-09-13 00:00:00,0.8359,0.8359
0,2018-09-14 00:00:00,0.843,0.843
0,2018-09-17 00:00:00,0.8277,0.8277
0,2018-09-18 00:00:00,0.8407,0.8407
0,2018-09-19 00:00:00,0.8515,0.8515
0,2018-09-20 00:00:00,0.8535,0.8535
0,2018-09-21 00:00:00,0.878,0.878
0,2018-09-25 00:00:00,0.8767,0.8767
0,2018-09-26 00:00:00,0.8811,0.8811
0,2018-09-27 00:00:00,0.8666,0.8666
0,2018-09-28 00:00:00,0.8802,0.8802
0,2018-10-08 00:00:00,0.8437,0.8437
0,2018-10-09 00:00:00,0.8408,0.8408
0,2018-10-10 00:00:00,0.8298,0.8298
0,2018-10-11 00:00:00,0.7739,0.7739
0,2018-10-12 00:00:00,0.7697,0.7697
0,2018-10-15 00:00:00,0.7545,0.7545
0,2018-10-16 00:00:00,0.7387,0.7387
0,2018-10-17 00:00:00,0.7407,0.7407
0,2018-10-18 00:00:00,0.7275,0.7275
0,2018-10-19 00:00:00,0.7432,0.7432
0,2018-10-22 00:00:00,0.7761,0.7761
0,2018-10-23 00:00:00,0.7557,0.7557
0,2018-10-24 00:00:00,0.7576,0.7576
0,2018-10-25 00:00:00,0.7556,0.7556
0,2018-10-26 00:00:00,0.7561,0.7561
0,2018-10-29 00:00:00,0.739,0.739
0,2018-10-30 00:00:00,0.7476,0.7476
0,2018-10-31 00:00:00,0.7596,0.7596
0,2018-11-01 00:00:00,0.7611,0.7611
0,2018-11-02 00:00:00,0.7918,0.7918
0,2018-11-05 00:00:00,0.7945,0.7945
0,2018-11-06 00:00:00,0.7893,0.7893
0,2018-11-07 00:00:00,0.7903,0.7903
0,2018-11-08 00:00:00,0.7846,0.7846
0,2018-11-09 00:00:00,0.7835,0.7835
0,2018-11-12 00:00:00,0.8009,0.8009
0,2018-11-13 00:00:00,0.8099,0.8099
0,2018-11-14 00:00:00,0.804,0.804
0,2018-11-15 00:00:00,0.8123,0.8123
0,2018-11-16 00:00:00,0.8191,0.8191
0,2018-11-19 00:00:00,0.8219,0.8219
0,2018-11-20 00:00:00,0.8062,0.8062
0,2018-11-21 00:00:00,0.8081,0.8081
0,2018-11-22 00:00:00,0.8096,0.8096
0,2018-11-23 00:00:00,0.778,0.778
0,2018-11-26 00:00:00,0.7741,0.7741
0,2018-11-27 00:00:00,0.7855,0.7855
0,2018-11-28 00:00:00,0.7995,0.7995
0,2018-11-29 00:00:00,0.7894,0.7894
0,2018-11-30 00:00:00,0.8047,0.8047
0,2018-12-03 00:00:00,0.8257,0.8257
0,2018-12-04 00:00:00,0.8265,0.8265
0,2018-12-05 00:00:00,0.8297,0.8297
0,2018-12-06 00:00:00,0.8145,0.8145
0,2018-12-07 00:00:00,0.8157,0.8157
0,2018-12-10 00:00:00,0.8046,0.8046
0,2018-12-11 00:00:00,0.8109,0.8109
0,2018-12-12 00:00:00,0.8215,0.8215
0,2018-12-13 00:00:00,0.8264,0.8264
0,2018-12-14 00:00:00,0.8082,0.8082
0,2018-12-17 00:00:00,0.8048,0.8048
0,2018-12-18 00:00:00,0.8019,0.8019
0,2018-12-19 00:00:00,0.7915,0.7915
0,2018-12-20 00:00:00,0.7907,0.7907
0,2018-12-21 00:00:00,0.7801,0.7801
0,2018-12-24 00:00:00,0.7857,0.7857
0,2018-12-25 00:00:00,0.7762,0.7762
0,2018-12-26 00:00:00,0.7701,0.7701
0,2018-12-27 00:00:00,0.7657,0.7657
0,2018-12-28 00:00:00,0.7661,0.7661
0,2019-01-02 00:00:00,0.7561,0.7561
0,2019-01-03 00:00:00,0.7499,0.7499
0,2019-01-04 00:00:00,0.765,0.765
0,2019-01-07 00:00:00,0.7793,0.7793
0,2019-01-08 00:00:00,0.7839,0.7839
0,2019-01-09 00:00:00,0.78,0.78
0,2019-01-10 00:00:00,0.7742,0.7742
0,2019-01-11 00:00:00,0.7799,0.7799
0,2019-01-14 00:00:00,0.7769,0.7769
0,2019-01-15 00:00:00,0.7853,0.7853
0,2019-01-16 00:00:00,0.7834,0.7834
0,2019-01-17 00:00:00,0.7739,0.7739
0,2019-01-18 00:00:00,0.7795,0.7795
0,2019-01-21 00:00:00,0.7861,0.7861
0,2019-01-22 00:00:00,0.7761,0.7761
0,2019-01-23 00:00:00,0.7852,0.7852
0,2019-01-24 00:00:00,0.7875,0.7875
0,2019-01-25 00:00:00,0.7914,0.7914
0,2019-01-28 00:00:00,0.7866,0.7866
0,2019-01-29 00:00:00,0.7715,0.7715
0,2019-01-30 00:00:00,0.7642,0.7642
0,2019-01-31 00:00:00,0.7594,0.7594
0,2019-02-01 00:00:00,0.7795,0.7795
0,2019-02-11 00:00:00,0.8043,0.8043
0,2019-02-12 00:00:00,0.8105,0.8105
0,2019-02-13 00:00:00,0.8313,0.8313
0,2019-02-14 00:00:00,0.8393,0.8393
0,2019-02-15 00:00:00,0.8244,0.8244
0,2019-02-18 00:00:00,0.851,0.851
0,2019-02-19 00:00:00,0.8455,0.8455
0,2019-02-20 00:00:00,0.8527,0.8527
0,2019-02-21 00:00:00,0.8512,0.8512
0,2019-02-22 00:00:00,0.8646,0.8646
0,2019-02-25 00:00:00,0.9135,0.9135
0,2019-02-26 00:00:00,0.9174,0.9174
0,2019-02-27 00:00:00,0.9017,0.9017
0,2019-02-28 00:00:00,0.9029,0.9029
0,2019-03-01 00:00:00,0.9138,0.9138
0,2019-03-04 00:00:00,0.9236,0.9236
0,2019-03-05 00:00:00,0.9335,0.9335
0,2019-03-06 00:00:00,0.9456,0.9456
0,2019-03-07 00:00:00,0.9414,0.9414
0,2019-03-08 00:00:00,0.8996,0.8996
0,2019-03-11 00:00:00,0.9373,0.9373
0,2019-03-12 00:00:00,0.9487,0.9487
0,2019-03-13 00:00:00,0.9371,0.9371
0,2019-03-14 00:00:00,0.9305,0.9305
0,2019-03-15 00:00:00,0.9388,0.9388
0,2019-03-18 00:00:00,0.9528,0.9528
0,2019-03-19 00:00:00,0.9487,0.9487
0,2019-03-20 00:00:00,0.9351,0.9351
0,2019-03-21 00:00:00,0.9385,0.9385
0,2019-03-22 00:00:00,0.9428,0.9428
0,2019-03-25 00:00:00,0.9328,0.9328
0,2019-03-26 00:00:00,0.9078,0.9078
0,2019-03-27 00:00:00,0.9024,0.9024
0,2019-03-28 00:00:00,0.891,0.891
0,2019-03-29 00:00:00,0.9108,0.9108
0,2019-04-01 00:00:00,0.9412,0.9412
0,2019-04-02 00:00:00,0.9494,0.9494
0,2019-04-03 00:00:00,0.9546,0.9546
0,2019-04-04 00:00:00,0.9709,0.9709
0,2019-04-08 00:00:00,0.9653,0.9653
0,2019-04-09 00:00:00,0.9632,0.9632
0,2019-04-10 00:00:00,0.9703,0.9703
0,2019-04-11 00:00:00,0.9595,0.9595
0,2019-04-12 00:00:00,0.9517,0.9517
0,2019-04-15 00:00:00,0.9425,0.9425
0,2019-04-16 00:00:00,0.9602,0.9602
0,2019-04-17 00:00:00,0.9974,0.9974
0,2019-04-18 00:00:00,0.9787,0.9787
0,2019-04-19 00:00:00,0.9833,0.9833
0,2019-04-22 00:00:00,0.9613,0.9613
0,2019-04-23 00:00:00,0.944,0.944
0,2019-04-24 00:00:00,0.9548,0.9548
0,2019-04-25 00:00:00,0.9225,0.9225
0,2019-04-26 00:00:00,0.9087,0.9087
0,2019-04-29 00:00:00,0.8826,0.8826
0,2019-04-30 00:00:00,0.8829,0.8829
0,2019-05-06 00:00:00,0.8236,0.8236
0,2019-05-07 00:00:00,0.8322,0.8322
0,2019-05-08 00:00:00,0.8254,0.8254
0,2019-05-09 00:00:00,0.8156,0.8156
0,2019-05-10 00:00:00,0.8399,0.8399
0,2019-05-13 00:00:00,0.8247,0.8247
0,2019-05-14 00:00:00,0.8173,0.8173
0,2019-05-15 00:00:00,0.8342,0.8342
0,2019-05-16 00:00:00,0.8489,0.8489
0,2019-05-17 00:00:00,0.8204,0.8204
0,2019-05-20 00:00:00,0.8138,0.8138
0,2019-05-21 00:00:00,0.8282,0.8282
0,2019-05-22 00:00:00,0.8172,0.8172
0,2019-05-23 00:00:00,0.7978,0.7978
0,2019-05-24 00:00:00,0.7966,0.7966
0,2019-05-27 00:00:00,0.8107,0.8107
0,2019-05-28 00:00:00,0.8172,0.8172
0,2019-05-29 00:00:00,0.8171,0.8171
0,2019-05-30 00:00:00,0.8172,0.8172
0,2019-05-31 00:00:00,0.8152,0.8152
0,2019-06-03 00:00:00,0.8034,0.8034
0,2019-06-04 00:00:00,0.7971,0.7971
0,2019-06-05 00:00:00,0.7991,0.7991
0,2019-06-06 00:00:00,0.7906,0.7906
0,2019-06-10 00:00:00,0.8063,0.8063
0,2019-06-11 00:00:00,0.8281,0.8281
0,2019-06-12 00:00:00,0.8236,0.8236
0,2019-06-13 00:00:00,0.8231,0.8231
0,2019-06-14 00:00:00,0.8096,0.8096
0,2019-06-17 00:00:00,0.8088,0.8088
0,2019-06-18 00:00:00,0.8032,0.8032
0,2019-06-19 00:00:00,0.8096,0.8096
0,2019-06-20 00:00:00,0.8194,0.8194
0,2019-06-21 00:00:00,0.8288,0.8288
0,2019-06-24 00:00:00,0.8306,0.8306
0,2019-06-25 00:00:00,0.8195,0.8195
0,2019-06-26 00:00:00,0.8224,0.8224
0,2019-06-27 00:00:00,0.8262,0.8262
0,2019-06-28 00:00:00,0.8203,0.8203
0,2019-07-01 00:00:00,0.8435,0.8435
0,2019-07-02 00:00:00,0.8579,0.8579
0,2019-07-03 00:00:00,0.8557,0.8557
0,2019-07-04 00:00:00,0.8527,0.8527
0,2019-07-05 00:00:00,0.8544,0.8544
0,2019-07-08 00:00:00,0.829,0.829
0,2019-07-09 00:00:00,0.8401,0.8401
0,2019-07-10 00:00:00,0.8319,0.8319
0,2019-07-11 00:00:00,0.8303,0.8303
0,2019-07-12 00:00:00,0.833,0.833
0,2019-07-15 00:00:00,0.8383,0.8383
0,2019-07-16 00:00:00,0.8357,0.8357
0,2019-07-17 00:00:00,0.8371,0.8371
0,2019-07-18 00:00:00,0.8267,0.8267
0,2019-07-19 00:00:00,0.8327,0.8327
0,2019-07-22 00:00:00,0.8204,0.8204
0,2019-07-23 00:00:00,0.8343,0.8343
0,2019-07-24 00:00:00,0.8425,0.8425
0,2019-07-25 00:00:00,0.8403,0.8403
0,2019-07-26 00:00:00,0.8428,0.8428
0,2019-07-29 00:00:00,0.8433,0.8433
0,2019-07-30 00:00:00,0.8488,0.8488
0,2019-07-31 00:00:00,0.8451,0.8451
0,2019-08-01 00:00:00,0.8495,0.8495
0,2019-08-02 00:00:00,0.8421,0.8421
0,2019-08-05 00:00:00,0.8274,0.8274
0,2019-08-06 00:00:00,0.8118,0.8118
0,2019-08-07 00:00:00,0.822,0.822
0,2019-08-08 00:00:00,0.8325,0.8325
0,2019-08-09 00:00:00,0.8253,0.8253
0,2019-08-12 00:00:00,0.832,0.832
0,2019-08-13 00:00:00,0.8244,0.8244
0,2019-08-14 00:00:00,0.8323,0.8323
0,2019-08-15 00:00:00,0.8338,0.8338
0,2019-08-16 00:00:00,0.8376,0.8376
0,2019-08-19 00:00:00,0.8555,0.8555
0,2019-08-20 00:00:00,0.8514,0.8514
0,2019-08-21 00:00:00,0.8455,0.8455
0,2019-08-22 00:00:00,0.8463,0.8463
0,2019-08-23 00:00:00,0.8405,0.8405
0,2019-08-26 00:00:00,0.8339,0.8339
0,2019-08-27 00:00:00,0.8486,0.8486
0,2019-08-28 00:00:00,0.848,0.848
0,2019-08-29 00:00:00,0.8435,0.8435
0,2019-08-30 00:00:00,0.8438,0.8438
0,2019-09-02 00:00:00,0.8589,0.8589
0,2019-09-03 00:00:00,0.8628,0.8628
0,2019-09-04 00:00:00,0.8633,0.8633
0,2019-09-05 00:00:00,0.8704,0.8704
0,2019-09-06 00:00:00,0.8781,0.8781
0,2019-09-09 00:00:00,0.8983,0.8983
0,2019-09-10 00:00:00,0.8992,0.8992
0,2019-09-11 00:00:00,0.8977,0.8977
0,2019-09-12 00:00:00,0.8957,0.8957
0,2019-09-16 00:00:00,0.8966,0.8966
0,2019-09-17 00:00:00,0.8768,0.8768
0,2019-09-18 00:00:00,0.8756,0.8756
0,2019-09-19 00:00:00,0.8888,0.8888
0,2019-09-20 00:00:00,0.8878,0.8878
0,2019-09-23 00:00:00,0.8751,0.8751
0,2019-09-24 00:00:00,0.8824,0.8824
0,2019-09-25 00:00:00,0.8809,0.8809
0,2019-09-26 00:00:00,0.8638,0.8638
0,2019-09-27 00:00:00,0.867,0.867
0,2019-09-30 00:00:00,0.8608,0.8608
0,2019-10-08 00:00:00,0.854,0.854
0,2019-10-09 00:00:00,0.8555,0.8555
0,2019-10-10 00:00:00,0.8652,0.8652
0,2019-10-11 00:00:00,0.8571,0.8571
0,2019-10-14 00:00:00,0.8702,0.8702
0,2019-10-15 00:00:00,0.8557,0.8557
0,2019-10-16 00:00:00,0.8497,0.8497
0,2019-10-17 00:00:00,0.8464,0.8464
0,2019-10-18 00:00:00,0.8382,0.8382
0,2019-10-21 00:00:00,0.834,0.834
0,2019-10-22 00:00:00,0.8409,0.8409
0,2019-10-23 00:00:00,0.8344,0.8344
0,2019-10-24 00:00:00,0.8361,0.8361
0,2019-10-25 00:00:00,0.8425,0.8425
0,2019-10-28 00:00:00,0.8541,0.8541
0,2019-10-29 00:00:00,0.8471,0.8471
0,2019-10-30 00:00:00,0.8389,0.8389
0,2019-10-31 00:00:00,0.8359,0.8359
0,2019-11-01 00:00:00,0.845,0.845
0,2019-11-04 00:00:00,0.8489,0.8489
0,2019-11-05 00:00:00,0.8626,0.8626
0,2019-11-06 00:00:00,0.8679,0.8679
0,2019-11-07 00:00:00,0.8674,0.8674
0,2019-11-08 00:00:00,0.8674,0.8674
0,2019-11-11 00:00:00,0.8514,0.8514
0,2019-11-12 00:00:00,0.8517,0.8517
0,2019-11-13 00:00:00,0.8492,0.8492
0,2019-11-14 00:00:00,0.8512,0.8512
0,2019-11-15 00:00:00,0.8439,0.8439
0,2019-11-18 00:00:00,0.8511,0.8511
0,2019-11-19 00:00:00,0.8775,0.8775
0,2019-11-20 00:00:00,0.8752,0.8752
0,2019-11-21 00:00:00,0.8745,0.8745
0,2019-11-22 00:00:00,0.8785,0.8785
0,2019-11-25 00:00:00,0.8819,0.8819
0,2019-11-26 00:00:00,0.8949,0.8949
0,2019-11-27 00:00:00,0.9013,0.9013
0,2019-11-28 00:00:00,0.8955,0.8955
0,2019-11-29 00:00:00,0.8959,0.8959
0,2019-12-02 00:00:00,0.891,0.891
0,2019-12-03 00:00:00,0.9003,0.9003
0,2019-12-04 00:00:00,0.9063,0.9063
0,2019-12-05 00:00:00,0.9179,0.9179
0,2019-12-06 00:00:00,0.9228,0.9228
0,2019-12-09 00:00:00,0.9193,0.9193
0,2019-12-10 00:00:00,0.9218,0.9218
0,2019-12-11 00:00:00,0.9154,0.9154
0,2019-12-12 00:00:00,0.9151,0.9151
0,2019-12-13 00:00:00,0.9355,0.9355
0,2019-12-16 00:00:00,0.9484,0.9484
0,2019-12-17 00:00:00,0.9691,0.9691
0,2019-12-18 00:00:00,0.9661,0.9661
0,2019-12-19 00:00:00,0.9665,0.9665
0,2019-12-20 00:00:00,0.9649,0.9649
0,2019-12-23 00:00:00,0.9593,0.9593
0,2019-12-24 00:00:00,0.999,0.999
0,2019-12-25 00:00:00,1.0088,1.0088
0,2019-12-26 00:00:00,1.0136,1.0136
0,2019-12-27 00:00:00,1.0111,1.0111
0,2019-12-30 00:00:00,1.0268,1.0268
0,2019-12-31 00:00:00,1.0258,1.0258
0,2020-01-02 00:00:00,1.0393,1.0393
0,2020-01-03 00:00:00,1.0479,1.0479
0,2020-01-06 00:00:00,1.0756,1.0756
0,2020-01-07 00:00:00,1.0739,1.0739
0,2020-01-08 00:00:00,1.0795,1.0795
0,2020-01-09 00:00:00,1.0878,1.0878
0,2020-01-10 00:00:00,1.0843,1.0843
0,2020-01-13 00:00:00,1.1093,1.1093
0,2020-01-14 00:00:00,1.1206,1.1206
0,2020-01-15 00:00:00,1.1056,1.1056
0,2020-01-16 00:00:00,1.1047,1.1047
0,2020-01-17 00:00:00,1.104,1.104
0,2020-01-20 00:00:00,1.1257,1.1257
0,2020-01-21 00:00:00,1.1042,1.1042
0,2020-01-22 00:00:00,1.1437,1.1437
0,2020-01-23 00:00:00,1.1194,1.1194
0,2020-02-03 00:00:00,1.0437,1.0437
0,2020-02-04 00:00:00,1.1,1.1
0,2020-02-05 00:00:00,1.1418,1.1418
0,2020-02-06 00:00:00,1.1653,1.1653
0,2020-02-07 00:00:00,1.141,1.141
0,2020-02-10 00:00:00,1.184,1.184
0,2020-02-11 00:00:00,1.1732,1.1732
0,2020-02-12 00:00:00,1.2109,1.2109
0,2020-02-13 00:00:00,1.2054,1.2054
0,2020-02-14 00:00:00,1.1959,1.1959
0,2020-02-17 00:00:00,1.2382,1.2382
0,2020-02-18 00:00:00,1.2471,1.2471
0,2020-02-19 00:00:00,1.2189,1.2189
0,2020-02-20 00:00:00,1.2411,1.2411
0,2020-02-21 00:00:00,1.2552,1.2552
0,2020-02-24 00:00:00,1.2411,1.2411
0,2020-02-25 00:00:00,1.2866,1.2866
0,2020-02-26 00:00:00,1.2322,1.2322
0,2020-02-27 00:00:00,1.2169,1.2169
0,2020-02-28 00:00:00,1.137,1.137
0,2020-03-02 00:00:00,1.1664,1.1664
0,2020-03-03 00:00:00,1.1886,1.1886
0,2020-03-04 00:00:00,1.1852,1.1852
0,2020-03-05 00:00:00,1.1882,1.1882
0,2020-03-06 00:00:00,1.1805,1.1805
0,2020-03-09 00:00:00,1.1154,1.1154
0,2020-03-10 00:00:00,1.151,1.151
0,2020-03-11 00:00:00,1.1318,1.1318
0,2020-03-12 00:00:00,1.1044,1.1044
0,2020-03-13 00:00:00,1.0888,1.0888
0,2020-03-16 00:00:00,1.0158,1.0158
0,2020-03-17 00:00:00,1.0068,1.0068
0,2020-03-18 00:00:00,0.9864,0.9864
0,2020-03-19 00:00:00,0.9789,0.9789
0,2020-03-20 00:00:00,0.9793,0.9793
0,2020-03-23 00:00:00,0.9106,0.9106
0,2020-03-24 00:00:00,0.939,0.939
0,2020-03-25 00:00:00,0.9845,0.9845
0,2020-03-26 00:00:00,0.9682,0.9682
0,2020-03-27 00:00:00,0.9658,0.9658
0,2020-03-30 00:00:00,0.9562,0.9562
0,2020-03-31 00:00:00,0.9629,0.9629
0,2020-04-01 00:00:00,0.9697,0.9697
0,2020-04-02 00:00:00,0.99,0.99
0,2020-04-03 00:00:00,0.9753,0.9753
0,2020-04-07 00:00:00,1.0037,1.0037
0,2020-04-08 00:00:00,0.996,0.996
0,2020-04-09 00:00:00,0.9926,0.9926
0,2020-04-10 00:00:00,0.9699,0.9699
0,2020-04-13 00:00:00,0.9528,0.9528
0,2020-04-14 00:00:00,0.9988,0.9988
0,2020-04-15 00:00:00,1.0002,1.0002
0,2020-04-16 00:00:00,1.0104,1.0104
0,2020-04-17 00:00:00,1.0184,1.0184
0,2020-04-20 00:00:00,1.0223,1.0223
0,2020-04-21 00:00:00,1.0045,1.0045
0,2020-04-22 00:00:00,1.0096,1.0096
0,2020-04-23 00:00:00,0.9965,0.9965
0,2020-04-24 00:00:00,0.9948,0.9948
0,2020-04-27 00:00:00,0.9918,0.9918
0,2020-04-28 00:00:00,0.9919,0.9919
0,2020-04-29 00:00:00,0.9929,0.9929
